Biomass Mass Annual Index,0.04655172413793104
Annual Carbon Loss due to fire,7.068471982758622

SUMMARY
Annual Carbon Loss Due to Fire,7.068471982758622
Mg Non-CO2/trace gases,14.371213322660099
CO2 from decay,2.5917730603448277
TOTAL,27.330078624384235
